externalId,startDate,isCancelled,teamAName,teamBName,participantAName,participantBName,streamName,tournamentName,matchStatus,teamAScore,teamBScore,elo_a_before,elo_b_before,diff_elo,elo_expected_prob_a
NB263270726,2026-07-27 23:19:00+00:00,False,Miami Heat,Chicago Bulls,BABYLON,CALAMITY,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,52.0,67.0,1446.297798438324,1536.836838307378,-90.53903986905402,0.3725752742679906
NB264270726,2026-07-27 23:23:00+00:00,False,Brooklyn Nets,Miami Heat,DAGGER,COMMANDER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,42.0,47.0,1579.4138539868763,1527.2506618618092,52.1631921250671,0.5745098567221054
NB265270726,2026-07-27 23:27:00+00:00,False,Cleveland Cavaliers,Phoenix Suns,RADIANT,GENERAL,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,43.0,54.0,1475.26059697105,1475.0070685759956,0.25352839505444535,0.5003648566246796
NB266270726,2026-07-27 23:31:00+00:00,False,Los Angeles Lakers,Boston Celtics,PATIENCE,ADMIRAL,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,57.0,63.0,1494.9289148070732,1475.711443265634,19.21747154143918,0.5276279949058427
NB267270726,2026-07-27 23:35:00+00:00,False,New York Knicks,Los Angeles Lakers,KOBOLD,CLAW,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,48.0,68.0,1532.5661359714502,1459.9078443474382,72.65829162401201,0.6030655510430366
NB268270726,2026-07-27 23:47:00+00:00,False,Charlotte Hornets,Orlando Magic,MARINE,KARMA,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,45.0,54.0,1591.27315132504,1451.9068317485346,139.36631957650548,0.6904570734894241
NB269270726,2026-07-27 23:51:00+00:00,False,Charlotte Hornets,Dallas Mavericks,CALAMITY,SPARKZ,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,57.0,43.0,1545.9917469116606,1482.2935584093439,63.698188502316725,0.5906555993507642
NB270270726,2026-07-27 23:55:00+00:00,False,Miami Heat,Chicago Bulls,COMMANDER,STING,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,43.0,36.0,1536.3735368412558,1459.0838732871232,77.28966355413263,0.6094295678281607
NB271270726,2026-07-27 23:59:00+00:00,False,Phoenix Suns,Milwaukee Bucks,GENERAL,JUGGERNAUT,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,71.0,49.0,1486.0263026422547,1576.680176158833,-90.65387351657841,0.37242076166084603
NB001280726,2026-07-28 00:03:00+00:00,False,Boston Celtics,Oklahoma City Thunder,ADMIRAL,DOMAIN,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,58.0,64.0,1484.8106837727273,1554.5104351460766,-69.69975137334927,0.4010182911871803
NB002280726,2026-07-28 00:07:00+00:00,False,Los Angeles Lakers,Oklahoma City Thunder,CLAW,PHARAOH,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,59.0,51.0,1476.1797430071124,1472.7573154343345,3.422427572777906,0.5049251098957908
NB003280726,2026-07-28 00:19:00+00:00,False,Denver Nuggets,Dallas Mavericks,BULLSEYE,TAAPZ,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,42.0,57.0,1616.4901179592534,1826.1398720536329,-209.64975409437943,0.23026047747247783
NB004280726,2026-07-28 00:23:00+00:00,False,Orlando Magic,Denver Nuggets,BABYLON,CYPHER,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,67.0,50.0,1437.1428898340414,1465.5823645409118,-28.439474706870442,0.4591634709425723
NB005280726,2026-07-28 00:27:00+00:00,False,Boston Celtics,Oklahoma City Thunder,DAGGER,EQUALIZER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,45.0,56.0,1570.2909790074298,1509.0249637883726,61.26601521905718,0.5872662380788359
NB006280726,2026-07-28 00:31:00+00:00,False,Orlando Magic,Dallas Mavericks,RADIANT,GRAVITY,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,54.0,40.0,1464.241362904791,1508.2244942838893,-43.98313137909827,0.43703916272208576
NB007280726,2026-07-28 00:35:00+00:00,False,Dallas Mavericks,Orlando Magic,PATIENCE,RAPTOR,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,54.0,58.0,1485.8296742999798,1504.3309386604087,-18.501264360428877,0.4733996787088385
NB008280726,2026-07-28 00:39:00+00:00,False,Milwaukee Bucks,Cleveland Cavaliers,KOBOLD,BLADE,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,55.0,67.0,1516.294237311776,1558.4606008483677,-42.16636353659169,0.43961391687447315
NB009280726,2026-07-28 00:51:00+00:00,False,Orlando Magic,Charlotte Hornets,KARMA,MARINE,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,51.0,66.0,1465.9966990408495,1577.1832840327252,-111.18658499187563,0.34523717349956434
NB010280726,2026-07-28 00:55:00+00:00,False,Dallas Mavericks,Charlotte Hornets,SPARKZ,CALAMITY,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,58.0,54.0,1472.4692927937622,1555.8160125272423,-83.34671973348009,0.3823035365343626
NB011280726,2026-07-28 00:59:00+00:00,False,Chicago Bulls,Miami Heat,STING,COMMANDER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,50.0,47.0,1451.8860594686403,1543.5713506597388,-91.68529119109849,0.3710341252516642
NB012280726,2026-07-28 01:03:00+00:00,False,Milwaukee Bucks,Phoenix Suns,JUGGERNAUT,GENERAL,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,51.0,49.0,1559.2408739977543,1503.4656048033335,55.775269194420844,0.5795845728501916
NB013280726,2026-07-28 01:07:00+00:00,False,Oklahoma City Thunder,Boston Celtics,DOMAIN,ADMIRAL,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,56.0,58.0,1561.4262203479345,1477.8948985708694,83.53132177706516,0.6179473753761057
NB014280726,2026-07-28 01:11:00+00:00,False,Oklahoma City Thunder,Los Angeles Lakers,PHARAOH,CLAW,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,62.0,54.0,1463.1168083354669,1485.82025010598,-22.70344177051311,0.4673735467320364
NB015280726,2026-07-28 01:23:00+00:00,False,Charlotte Hornets,Dallas Mavericks,MARINE,TAAPZ,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,57.0,65.0,1585.666441634633,1831.7978256861725,-246.1313840515395,0.19515648558234674
NB016280726,2026-07-28 01:27:00+00:00,False,Charlotte Hornets,Denver Nuggets,CALAMITY,CYPHER,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,51.0,73.0,1547.0054452229278,1451.728394224498,95.27705099842979,0.6337779454188768
NB017280726,2026-07-28 01:31:00+00:00,False,Los Angeles Lakers,Oklahoma City Thunder,COMMANDER,EQUALIZER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,53.0,48.0,1535.8438852370173,1521.9579746721809,13.885910564836422,0.5199727982830292
NB018280726,2026-07-28 01:35:00+00:00,False,Charlotte Hornets,Dallas Mavericks,GENERAL,GRAVITY,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,48.0,60.0,1498.4206196775358,1494.7134341892192,3.7071854883165543,0.5053348663165721
NB019280726,2026-07-28 01:39:00+00:00,False,Charlotte Hornets,Orlando Magic,ADMIRAL,RAPTOR,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,44.0,53.0,1485.3102670753826,1511.0833162079566,-25.773049132573988,0.46297748494429664
NB020280726,2026-07-28 01:43:00+00:00,False,Memphis Grizzlies,Cleveland Cavaliers,CLAW,BLADE,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,54.0,52.0,1475.4485079586582,1568.4538049609891,-93.00529700233096,0.3692626095336521
NB021280726,2026-07-28 01:55:00+00:00,False,Orlando Magic,Denver Nuggets,KARMA,BULLSEYE,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,31.0,43.0,1457.5135414389417,1610.8321643267138,-153.3186228877721,0.2926448866304271
NB022280726,2026-07-28 01:59:00+00:00,False,Dallas Mavericks,Orlando Magic,SPARKZ,BABYLON,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,58.0,62.0,1481.2798600980766,1450.9968601504552,30.28299994762142,0.5434707117470157
NB023280726,2026-07-28 02:03:00+00:00,False,Chicago Bulls,Brooklyn Nets,STING,DAGGER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,39.0,47.0,1459.6135248913617,1557.3579681236215,-97.74444323225975,0.3629316917015116
NB024280726,2026-07-28 02:07:00+00:00,False,Milwaukee Bucks,Cleveland Cavaliers,JUGGERNAUT,RADIANT,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,57.0,54.0,1564.285859123552,1477.752422999461,86.53343612409094,0.6220189508786033
NB025280726,2026-07-28 02:11:00+00:00,False,Oklahoma City Thunder,Los Angeles Lakers,DOMAIN,PATIENCE,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,54.0,45.0,1554.0108518434213,1479.077296752432,74.93355509098933,0.6061965191657566
NB026280726,2026-07-28 02:15:00+00:00,False,Oklahoma City Thunder,New York Knicks,PHARAOH,KOBOLD,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,55.0,52.0,1473.4885504827887,1506.3010331991545,-32.81248271636582,0.45291893469244743
NB027280726,2026-07-28 02:27:00+00:00,False,Orlando Magic,Dallas Mavericks,KARMA,TAAPZ,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,35.0,48.0,1450.861204075728,1835.598073935989,-384.7368698602611,0.09843608776495316
NB028280726,2026-07-28 02:31:00+00:00,False,Dallas Mavericks,Denver Nuggets,SPARKZ,CYPHER,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,65.0,38.0,1473.5280182680203,1469.3399473447662,4.188070923254145,0.5060268266418979
NB029280726,2026-07-28 02:35:00+00:00,False,New York Knicks,Oklahoma City Thunder,STING,EQUALIZER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,40.0,46.0,1452.5462192772231,1514.3354280844105,-61.78920880718738,0.41200395381274846
NB030280726,2026-07-28 02:39:00+00:00,False,Denver Nuggets,Dallas Mavericks,JUGGERNAUT,GRAVITY,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,78.0,74.0,1568.9297286954875,1506.2005920577171,62.72913663777035,0.5893061877104866
NB031280726,2026-07-28 02:43:00+00:00,False,Denver Nuggets,Orlando Magic,DOMAIN,RAPTOR,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,60.0,58.0,1562.047033957053,1520.5311031488993,41.5159308081536,0.559463480782114
NB032280726,2026-07-28 02:47:00+00:00,False,Phoenix Suns,Cleveland Cavaliers,PHARAOH,BLADE,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,69.0,58.0,1480.2099803493634,1560.884956275393,-80.67497592602967,0.3859419513592523
NB033280726,2026-07-28 02:59:00+00:00,False,Charlotte Hornets,Denver Nuggets,MARINE,BULLSEYE,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,52.0,65.0,1581.8661933848164,1617.4845016899276,-35.61830830511121,0.4489199571211835
NB034280726,2026-07-28 03:03:00+00:00,False,Charlotte Hornets,Orlando Magic,CALAMITY,BABYLON,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,56.0,48.0,1529.3938921026597,1458.7487019805114,70.64519012214828,0.6002882763890369
NB035280726,2026-07-28 03:07:00+00:00,False,Miami Heat,Brooklyn Nets,COMMANDER,DAGGER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,46.0,45.0,1543.4664318247876,1564.42527373776,-20.958841912972503,0.46987433580050836
NB036280726,2026-07-28 03:11:00+00:00,False,Phoenix Suns,Cleveland Cavaliers,GENERAL,RADIANT,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,57.0,47.0,1486.933461809038,1473.1085534275255,13.824908381512387,0.5198851485513599
NB037280726,2026-07-28 03:15:00+00:00,False,Boston Celtics,Los Angeles Lakers,ADMIRAL,PATIENCE,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,49.0,50.0,1475.86248013444,1471.0411146388003,4.821365495639611,0.5069380573476936
NB038280726,2026-07-28 03:19:00+00:00,False,Los Angeles Lakers,New York Knicks,CLAW,KOBOLD,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,61.0,56.0,1483.0173566442543,1499.5796033325798,-16.56224668832556,0.47618304906976244
NB039280726,2026-07-28 03:31:00+00:00,False,Dallas Mavericks,Denver Nuggets,TAAPZ,BULLSEYE,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,56.0,47.0,1837.9003516010841,1627.98408994219,209.9162616588942,0.770011322030262
NB041280726,2026-07-28 03:39:00+00:00,False,Oklahoma City Thunder,Boston Celtics,EQUALIZER,DAGGER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,49.0,59.0,1521.4406671956988,1558.0637657673662,-36.62309857166747,0.44748946585771815
NB042280726,2026-07-28 03:43:00+00:00,False,Dallas Mavericks,Orlando Magic,GRAVITY,RADIANT,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,52.0,58.0,1500.3426250971477,1462.9055065367072,37.43711856044047,0.5536687953274133
NB043280726,2026-07-28 03:47:00+00:00,False,Orlando Magic,Dallas Mavericks,RAPTOR,PATIENCE,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,64.0,58.0,1515.2446649182848,1477.1243713269726,38.12029359131225,0.5546404294718651
NB044280726,2026-07-28 03:51:00+00:00,False,Cleveland Cavaliers,Milwaukee Bucks,BLADE,KOBOLD,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,55.0,65.0,1547.3619254736552,1491.261701560247,56.10022391340817,0.5800403045427934
NB045280726,2026-07-28 04:03:00+00:00,False,Dallas Mavericks,Charlotte Hornets,TAAPZ,MARINE,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,62.0,53.0,1842.5936338857477,1571.366605132554,271.22702875319374,0.826541002935662
NB047280726,2026-07-28 04:11:00+00:00,False,Toronto Raptors,Miami Heat,EQUALIZER,COMMANDER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,42.0,56.0,1511.9309509486022,1549.8279397951815,-37.896988846579234,0.44567711635248575
NB048280726,2026-07-28 04:15:00+00:00,False,Memphis Grizzlies,Phoenix Suns,GRAVITY,GENERAL,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,71.0,68.0,1490.7942963909427,1497.1365086998562,-6.342212308913531,0.4908738364558699
NB049280726,2026-07-28 04:19:00+00:00,False,New York Knicks,Boston Celtics,RAPTOR,ADMIRAL,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,60.0,55.0,1522.9251403356184,1469.7792234462677,53.1459168893507,0.5758921188522508
NB050280726,2026-07-28 04:23:00+00:00,False,Boston Celtics,Los Angeles Lakers,BLADE,CLAW,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,56.0,48.0,1535.0353365169549,1491.335258416587,43.70007810036782,0.5625599088177308
NB052280726,2026-07-28 04:39:00+00:00,False,Orlando Magic,Dallas Mavericks,BABYLON,SPARKZ,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,44.0,56.0,1450.9651852116424,1488.1158096065958,-37.15062439495341,0.44673878866636846
NB053280726,2026-07-28 04:43:00+00:00,False,Boston Celtics,New York Knicks,DAGGER,STING,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,49.0,47.0,1567.5734820144628,1445.440980165935,122.13250184852791,0.6688639139459355
NB054280726,2026-07-28 04:47:00+00:00,False,Orlando Magic,Denver Nuggets,RADIANT,JUGGERNAUT,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,59.0,46.0,1472.4538352429122,1574.787695656057,-102.33386041314475,0.35684573101608713
NB056280726,2026-07-28 04:55:00+00:00,False,Milwaukee Bucks,Phoenix Suns,KOBOLD,PHARAOH,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,69.0,78.0,1503.5882905169474,1493.7330111511012,9.855279365846172,0.514179084389438
NB058280726,2026-07-28 05:11:00+00:00,False,Charlotte Hornets,Dallas Mavericks,CALAMITY,SPARKZ,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,57.0,41.0,1537.1774088715288,1498.2709746930618,38.90643417846695,0.5557579875798836
NB059280726,2026-07-28 05:15:00+00:00,False,Los Angeles Lakers,New York Knicks,COMMANDER,STING,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,50.0,47.0,1560.5241905876412,1441.467347133286,119.0568434543552,0.6649308857679472
NB060280726,2026-07-28 05:19:00+00:00,False,Charlotte Hornets,Denver Nuggets,GENERAL,JUGGERNAUT,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,56.0,61.0,1490.881392194268,1559.7452478880398,-68.86385569377171,0.4021746472381857
NB062280726,2026-07-28 05:27:00+00:00,False,Memphis Grizzlies,Phoenix Suns,CLAW,PHARAOH,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,66.0,61.0,1482.8170637178328,1504.2256476113491,-21.40858389351638,0.4692295053070292
NB063280726,2026-07-28 05:55:00+00:00,False,Los Angeles Lakers,Oklahoma City Thunder,CHIEF,DIMES,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,56.0,64.0,1491.0427239940225,1525.7758151374378,-34.73309114341532,0.4501809169050023
NB064280726,2026-07-28 05:59:00+00:00,False,Miami Heat,Toronto Raptors,SHELL,SAINT JR,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,61.0,47.0,1584.072791540617,1531.7322724875016,52.34051905311526,0.574759364626156
NB265280726,2026-07-28 06:03:00+00:00,False,Miami Heat,Chicago Bulls,COMBO,SMOG,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,55.0,59.0,1482.1836392253354,1558.400047195841,-76.21640797050554,0.3920419789394537
NB066280726,2026-07-28 06:07:00+00:00,False,Cleveland Cavaliers,Milwaukee Bucks,ARCHER,ALLFATHER,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,45.0,36.0,1574.2148507239872,1507.1339755873018,67.08087513668534,0.5953552001969026
NB067280726,2026-07-28 06:11:00+00:00,False,New York Knicks,Los Angeles Lakers,UNFORGIVEN,HARLEM,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,52.0,50.0,1523.9143196858895,1468.1080250978227,55.80629458806675,0.5796280901845623
NB068280726,2026-07-28 06:15:00+00:00,False,Los Angeles Lakers,New York Knicks,ORDER,REND,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,55.0,49.0,1449.3337807815813,1362.912595920933,86.42118486064828,0.6218670169365936
NB069280726,2026-07-28 06:27:00+00:00,False,New York Knicks,Boston Celtics,HOLLOW,HYPER,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,66.0,64.0,1541.0354006318798,1584.4646468126298,-43.42924618074994,0.4378237853338476
NB070280726,2026-07-28 06:31:00+00:00,False,Chicago Bulls,Brooklyn Nets,GALAXY,TD24,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,39.0,40.0,1517.933614115595,1594.3455013497744,-76.4118872341794,0.3917738092088211
NB071280726,2026-07-28 06:35:00+00:00,False,Boston Celtics,Los Angeles Lakers,COMBO,DEFIANT,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,69.0,60.0,1476.5917143142178,1500.6627850008113,-24.07107068659343,0.46541426426787463
NB072280726,2026-07-28 06:39:00+00:00,False,Orlando Magic,Denver Nuggets,MARKSMAN,ALLFATHER,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,62.0,55.0,1572.082789952612,1498.8765592341933,73.20623071841874,0.6038203473675666
NB073280726,2026-07-28 06:43:00+00:00,False,Orlando Magic,Dallas Mavericks,UNBREAKABLE,HARLEM,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,54.0,55.0,1502.5546923963007,1463.0635621800375,39.49113021626317,0.5565888120578727
NB074280726,2026-07-28 06:47:00+00:00,False,Cleveland Cavaliers,Phoenix Suns,PUNISHER,ABYSS,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,75.0,51.0,1367.713592410214,1281.224805919028,86.48878649118592,0.621958519729762
NB075280726,2026-07-28 06:59:00+00:00,False,Boston Celtics,Oklahoma City Thunder,HYPER,DIMES,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,61.0,59.0,1577.7185322366358,1534.5421097161911,43.1764225204447,0.561817966105204
NB076280726,2026-07-28 07:03:00+00:00,False,Brooklyn Nets,Toronto Raptors,TD24,SAINT JR,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,47.0,43.0,1599.0467870602802,1521.5264972385294,77.5202898217508,0.6097455220761808
NB077280726,2026-07-28 07:07:00+00:00,False,Toronto Raptors,Chicago Bulls,DEFIANT,SMOG,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,62.0,56.0,1489.7537185837436,1563.9919721069584,-74.23825352321478,0.3947593665033156
NB078280726,2026-07-28 07:11:00+00:00,False,Milwaukee Bucks,Cleveland Cavaliers,ALLFATHER,ARCHER,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,47.0,49.0,1491.5753732164435,1582.4722670770957,-90.8968938606522,0.3720938554244164
NB079280726,2026-07-28 07:15:00+00:00,False,Los Angeles Lakers,New York Knicks,HARLEM,UNFORGIVEN,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,54.0,61.0,1469.742627924732,1528.9587826036748,-59.21615467894276,0.41559680206652355
NB080280726,2026-07-28 07:19:00+00:00,False,Oklahoma City Thunder,New York Knicks,ABYSS,REND,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,56.0,51.0,1270.4403507610493,1356.3914806848609,-85.95112992381155,0.3787694698153217
NB081280726,2026-07-28 07:31:00+00:00,False,New York Knicks,Los Angeles Lakers,HOLLOW,CHIEF,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,62.0,63.0,1547.7815152078738,1482.2764294152691,65.50508579260463,0.5931680590908782
NB082280726,2026-07-28 07:35:00+00:00,False,Chicago Bulls,Miami Heat,GALAXY,SHELL,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,47.0,42.0,1513.2323284050892,1594.2785667895891,-81.04623838449993,0.385435588161237
NB266280726,2026-07-28 07:39:00+00:00,False,Los Angeles Lakers,Boston Celtics,DEFIANT,COMBO,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,62.0,54.0,1500.1914325451394,1487.5007807312854,12.690651813853947,0.5182551981125936
NB084280726,2026-07-28 07:43:00+00:00,False,Orlando Magic,Dallas Mavericks,MARKSMAN,ARCHER,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,57.0,48.0,1579.383975970362,1586.9373933421887,-7.553417371826754,0.4891314708767545
NB085280726,2026-07-28 07:47:00+00:00,False,Orlando Magic,Denver Nuggets,UNBREAKABLE,UNFORGIVEN,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,56.0,58.0,1495.8756266516061,1536.6178068370189,-40.742180185412735,0.44163457572467396
NB086280726,2026-07-28 07:51:00+00:00,False,Cleveland Cavaliers,Milwaukee Bucks,PUNISHER,ORDER,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,53.0,56.0,1378.4980475681928,1455.8548960176533,-77.35684844946059,0.3904783804660712
NB087280726,2026-07-28 08:03:00+00:00,False,New York Knicks,Oklahoma City Thunder,HOLLOW,DIMES,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,53.0,63.0,1540.6634984987832,1529.2839253094535,11.379573189329676,0.5163706687192539
NB088280726,2026-07-28 08:07:00+00:00,False,Chicago Bulls,Toronto Raptors,GALAXY,SAINT JR,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,50.0,46.0,1522.9912459074117,1515.960068503829,7.03117740358266,0.5101172965285561
NB089280726,2026-07-28 08:11:00+00:00,False,Miami Heat,Chicago Bulls,COMBO,SMOG,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,49.0,55.0,1478.1198481183214,1553.5542581455627,-75.43441002724126,0.393115419122441
NB090280726,2026-07-28 08:15:00+00:00,False,Phoenix Suns,Milwaukee Bucks,MARKSMAN,ALLFATHER,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,58.0,43.0,1589.809055320754,1487.1102469513505,102.69880836940342,0.64363627398669
NB091280726,2026-07-28 08:19:00+00:00,False,Boston Celtics,Los Angeles Lakers,UNBREAKABLE,HARLEM,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,60.0,65.0,1490.57601174291,1462.083603691388,28.492408051522034,0.5409121971825593
NB092280726,2026-07-28 08:23:00+00:00,False,Boston Celtics,New York Knicks,PUNISHER,REND,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,47.0,32.0,1373.7006359684312,1346.5267091862033,27.17392678222791,0.5390268775878905
NB093280726,2026-07-28 08:35:00+00:00,False,Boston Celtics,Los Angeles Lakers,HYPER,CHIEF,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,56.0,60.0,1582.9767166433735,1489.3944461243598,93.58227051901372,0.6315106166463016
NB094280726,2026-07-28 08:39:00+00:00,False,Brooklyn Nets,Miami Heat,TD24,SHELL,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,45.0,40.0,1604.6132157949805,1584.5196492872667,20.09356650771383,0.5288847696254202
