externalId,startDate,isCancelled,teamAName,teamBName,participantAName,participantBName,streamName,tournamentName,matchStatus,teamAScore,teamBScore
NB243230726,2026-07-23 22:11:00+00:00,False,Los Angeles Lakers,Oklahoma City Thunder,HUNCHO,OREZ,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,54.0,58.0
NB244230726,2026-07-23 22:15:00+00:00,False,Chicago Bulls,Toronto Raptors,PRODIGY,ARCHITECT,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,39.0,58.0
NB245230726,2026-07-23 22:19:00+00:00,False,Chicago Bulls,Toronto Raptors,AIRFORCE,MYTH,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,54.0,56.0
NB246230726,2026-07-23 22:23:00+00:00,False,Memphis Grizzlies,Cleveland Cavaliers,KOBRA,KNIGHT,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,56.0,54.0
NB247230726,2026-07-23 22:27:00+00:00,False,Oklahoma City Thunder,New York Knicks,CLAW,JUGGERNAUT,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,53.0,57.0
NB248230726,2026-07-23 22:31:00+00:00,False,New York Knicks,Oklahoma City Thunder,CASCADE,RAPTOR,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,59.0,55.0
NB249230726,2026-07-23 22:43:00+00:00,False,Boston Celtics,Oklahoma City Thunder,OCEAN,OREZ,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,50.0,47.0
NB250230726,2026-07-23 22:47:00+00:00,False,Miami Heat,Toronto Raptors,HORROR,ARCHITECT,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,53.0,66.0
NB251230726,2026-07-23 22:51:00+00:00,False,Oklahoma City Thunder,Boston Celtics,SILVER,MYTH,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,44.0,45.0
NB252230726,2026-07-23 22:55:00+00:00,False,Orlando Magic,Charlotte Hornets,STING,KNIGHT,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,46.0,40.0
NB253230726,2026-07-23 22:59:00+00:00,False,Charlotte Hornets,Denver Nuggets,PATIENCE,JUGGERNAUT,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,67.0,46.0
NB254230726,2026-07-23 23:03:00+00:00,False,Cleveland Cavaliers,Phoenix Suns,LEGACY,RAPTOR,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,42.0,53.0
NB255230726,2026-07-23 23:15:00+00:00,False,Boston Celtics,Los Angeles Lakers,OCEAN,HUNCHO,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,53.0,41.0
NB256230726,2026-07-23 23:19:00+00:00,False,Chicago Bulls,Brooklyn Nets,PRODIGY,ENCORE,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,62.0,53.0
NB257230726,2026-07-23 23:23:00+00:00,False,Miami Heat,Chicago Bulls,SILVER,AIRFORCE,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,59.0,53.0
NB259230726,2026-07-23 23:31:00+00:00,False,Oklahoma City Thunder,Los Angeles Lakers,CLAW,GENERAL,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,59.0,56.0
NB260230726,2026-07-23 23:35:00+00:00,False,New York Knicks,Los Angeles Lakers,CASCADE,KOBOLD,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,61.0,58.0
NB261230726,2026-07-23 23:47:00+00:00,False,Charlotte Hornets,Denver Nuggets,HUNCHO,OREZ,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,62.0,75.0
NB262230726,2026-07-23 23:51:00+00:00,False,Denver Nuggets,Dallas Mavericks,ENCORE,ARCHITECT,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,62.0,64.0
NB263230726,2026-07-23 23:55:00+00:00,False,Chicago Bulls,Toronto Raptors,AIRFORCE,MYTH,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,66.0,58.0
NB264230726,2026-07-23 23:59:00+00:00,False,Phoenix Suns,Cleveland Cavaliers,EQUALIZER,KNIGHT,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,48.0,57.0
NB001240726,2026-07-24 00:03:00+00:00,False,Los Angeles Lakers,New York Knicks,GENERAL,JUGGERNAUT,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,48.0,64.0
NB002240726,2026-07-24 00:07:00+00:00,False,Los Angeles Lakers,Oklahoma City Thunder,KOBOLD,RAPTOR,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,49.0,42.0
NB003240726,2026-07-24 00:19:00+00:00,False,Orlando Magic,Denver Nuggets,OCEAN,OREZ,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,61.0,46.0
NB004240726,2026-07-24 00:23:00+00:00,False,Charlotte Hornets,Orlando Magic,PRODIGY,HORROR,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,64.0,53.0
NB005240726,2026-07-24 00:27:00+00:00,False,Oklahoma City Thunder,Boston Celtics,SILVER,MYTH,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,50.0,45.0
NB006240726,2026-07-24 00:31:00+00:00,False,Dallas Mavericks,Orlando Magic,KOBRA,STING,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,48.0,49.0
NB007240726,2026-07-24 00:35:00+00:00,False,Dallas Mavericks,Charlotte Hornets,CLAW,PATIENCE,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,49.0,63.0
NB008240726,2026-07-24 00:39:00+00:00,False,Milwaukee Bucks,Cleveland Cavaliers,CASCADE,LEGACY,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,56.0,42.0
NB009240726,2026-07-24 00:51:00+00:00,False,Denver Nuggets,Charlotte Hornets,OREZ,HUNCHO,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,62.0,64.0
NB010240726,2026-07-24 00:55:00+00:00,False,Dallas Mavericks,Denver Nuggets,ARCHITECT,ENCORE,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,58.0,57.0
NB011240726,2026-07-24 00:59:00+00:00,False,Toronto Raptors,Chicago Bulls,MYTH,AIRFORCE,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,59.0,50.0
NB012240726,2026-07-24 01:03:00+00:00,False,Cleveland Cavaliers,Phoenix Suns,KNIGHT,EQUALIZER,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,51.0,48.0
NB013240726,2026-07-24 01:07:00+00:00,False,New York Knicks,Los Angeles Lakers,JUGGERNAUT,GENERAL,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,73.0,66.0
NB014240726,2026-07-24 01:11:00+00:00,False,Oklahoma City Thunder,Los Angeles Lakers,RAPTOR,KOBOLD,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,51.0,48.0
NB015240726,2026-07-24 01:23:00+00:00,False,Charlotte Hornets,Orlando Magic,HUNCHO,OCEAN,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,52.0,55.0
NB016240726,2026-07-24 01:27:00+00:00,False,Denver Nuggets,Orlando Magic,ENCORE,HORROR,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,63.0,56.0
NB017240726,2026-07-24 01:31:00+00:00,False,Los Angeles Lakers,Oklahoma City Thunder,AIRFORCE,SILVER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,43.0,42.0
NB018240726,2026-07-24 01:35:00+00:00,False,Denver Nuggets,Orlando Magic,EQUALIZER,STING,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,50.0,40.0
NB019240726,2026-07-24 01:39:00+00:00,False,Orlando Magic,Charlotte Hornets,GENERAL,PATIENCE,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,55.0,65.0
NB020240726,2026-07-24 01:43:00+00:00,False,Memphis Grizzlies,Cleveland Cavaliers,KOBOLD,LEGACY,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,57.0,62.0
NB021240726,2026-07-24 01:55:00+00:00,False,Denver Nuggets,Orlando Magic,OREZ,OCEAN,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,51.0,56.0
NB022240726,2026-07-24 01:59:00+00:00,False,Dallas Mavericks,Charlotte Hornets,ARCHITECT,PRODIGY,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,59.0,66.0
NB023240726,2026-07-24 02:03:00+00:00,False,Toronto Raptors,Miami Heat,MYTH,SILVER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,39.0,47.0
NB024240726,2026-07-24 02:07:00+00:00,False,Cleveland Cavaliers,Memphis Grizzlies,KNIGHT,KOBRA,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,62.0,50.0
NB025240726,2026-07-24 02:11:00+00:00,False,New York Knicks,Oklahoma City Thunder,JUGGERNAUT,CLAW,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,62.0,59.0
NB026240726,2026-07-24 02:15:00+00:00,False,Oklahoma City Thunder,New York Knicks,RAPTOR,CASCADE,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,66.0,48.0
NB027240726,2026-07-24 02:27:00+00:00,False,Denver Nuggets,Charlotte Hornets,OREZ,HUNCHO,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,64.0,58.0
NB028240726,2026-07-24 02:31:00+00:00,False,Dallas Mavericks,Orlando Magic,ARCHITECT,HORROR,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,68.0,58.0
NB029240726,2026-07-24 02:35:00+00:00,False,Boston Celtics,Los Angeles Lakers,MYTH,AIRFORCE,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,56.0,57.0
NB030240726,2026-07-24 02:39:00+00:00,False,Charlotte Hornets,Orlando Magic,KNIGHT,STING,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,68.0,42.0
NB031240726,2026-07-24 02:43:00+00:00,False,Denver Nuggets,Charlotte Hornets,JUGGERNAUT,PATIENCE,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,53.0,66.0
NB033240726,2026-07-24 02:59:00+00:00,False,Charlotte Hornets,Orlando Magic,HUNCHO,OCEAN,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,54.0,47.0
NB034240726,2026-07-24 03:03:00+00:00,False,Denver Nuggets,Charlotte Hornets,ENCORE,PRODIGY,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,64.0,57.0
NB035240726,2026-07-24 03:07:00+00:00,False,Chicago Bulls,Miami Heat,AIRFORCE,SILVER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,52.0,51.0
NB036240726,2026-07-24 03:11:00+00:00,False,Phoenix Suns,Memphis Grizzlies,EQUALIZER,KOBRA,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,62.0,52.0
NB037240726,2026-07-24 03:15:00+00:00,False,Los Angeles Lakers,Oklahoma City Thunder,GENERAL,CLAW,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,63.0,61.0
NB038240726,2026-07-24 03:19:00+00:00,False,Los Angeles Lakers,New York Knicks,KOBOLD,CASCADE,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,49.0,55.0
NB039240726,2026-07-24 03:31:00+00:00,False,Denver Nuggets,Orlando Magic,OREZ,OCEAN,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,59.0,51.0
NB040240726,2026-07-24 03:35:00+00:00,False,Orlando Magic,Charlotte Hornets,HORROR,PRODIGY,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,57.0,73.0
NB041240726,2026-07-24 03:39:00+00:00,False,Boston Celtics,Oklahoma City Thunder,MYTH,SILVER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,49.0,48.0
NB042240726,2026-07-24 03:43:00+00:00,False,Orlando Magic,Dallas Mavericks,STING,KOBRA,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,48.0,40.0
NB043240726,2026-07-24 03:47:00+00:00,False,Charlotte Hornets,Dallas Mavericks,PATIENCE,CLAW,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,48.0,53.0
NB044240726,2026-07-24 03:51:00+00:00,False,Cleveland Cavaliers,Milwaukee Bucks,LEGACY,CASCADE,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,57.0,56.0
NB045240726,2026-07-24 04:03:00+00:00,False,Denver Nuggets,Charlotte Hornets,OREZ,HUNCHO,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,80.0,65.0
NB046240726,2026-07-24 04:07:00+00:00,False,Orlando Magic,Denver Nuggets,HORROR,ENCORE,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,68.0,50.0
NB047240726,2026-07-24 04:11:00+00:00,False,Toronto Raptors,Chicago Bulls,MYTH,AIRFORCE,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,61.0,47.0
NB048240726,2026-07-24 04:15:00+00:00,False,Milwaukee Bucks,Phoenix Suns,STING,EQUALIZER,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,52.0,51.0
NB049240726,2026-07-24 04:19:00+00:00,False,Boston Celtics,Los Angeles Lakers,PATIENCE,GENERAL,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,60.0,52.0
NB050240726,2026-07-24 04:23:00+00:00,False,Boston Celtics,Los Angeles Lakers,LEGACY,KOBOLD,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,46.0,53.0
NB051240726,2026-07-24 04:35:00+00:00,False,Orlando Magic,Denver Nuggets,OCEAN,OREZ,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,58.0,65.0
NB052240726,2026-07-24 04:39:00+00:00,False,Charlotte Hornets,Dallas Mavericks,PRODIGY,ARCHITECT,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,73.0,60.0
NB053240726,2026-07-24 04:43:00+00:00,False,Oklahoma City Thunder,Boston Celtics,SILVER,MYTH,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,39.0,43.0
NB054240726,2026-07-24 04:47:00+00:00,False,Dallas Mavericks,Charlotte Hornets,KOBRA,KNIGHT,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,56.0,51.0
NB055240726,2026-07-24 04:51:00+00:00,False,Dallas Mavericks,Denver Nuggets,CLAW,JUGGERNAUT,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,64.0,75.0
NB056240726,2026-07-24 04:55:00+00:00,False,Milwaukee Bucks,Phoenix Suns,CASCADE,RAPTOR,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,64.0,57.0
NB057240726,2026-07-24 05:07:00+00:00,False,Charlotte Hornets,Orlando Magic,HUNCHO,OCEAN,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,49.0,54.0
NB058240726,2026-07-24 05:11:00+00:00,False,Denver Nuggets,Dallas Mavericks,ENCORE,ARCHITECT,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,66.0,70.0
NB059240726,2026-07-24 05:15:00+00:00,False,Los Angeles Lakers,Oklahoma City Thunder,AIRFORCE,SILVER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,58.0,56.0
NB060240726,2026-07-24 05:19:00+00:00,False,Denver Nuggets,Charlotte Hornets,EQUALIZER,KNIGHT,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,52.0,53.0
NB061240726,2026-07-24 05:23:00+00:00,False,Orlando Magic,Denver Nuggets,GENERAL,JUGGERNAUT,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,66.0,55.0
NB062240726,2026-07-24 05:27:00+00:00,False,Memphis Grizzlies,Phoenix Suns,KOBOLD,RAPTOR,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,70.0,57.0
NB063240726,2026-07-24 05:55:00+00:00,False,Los Angeles Lakers,Boston Celtics,CHIEF,HOLLOW,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,48.0,50.0
NB064240726,2026-07-24 05:59:00+00:00,False,Chicago Bulls,Toronto Raptors,CARNAGE,GALAXY,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,54.0,61.0
NB065240726,2026-07-24 06:03:00+00:00,False,Toronto Raptors,Miami Heat,SAINT JR,PROWLER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,54.0,53.0
NB066240726,2026-07-24 06:07:00+00:00,False,Memphis Grizzlies,Phoenix Suns,SPECTER,SONIC,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,59.0,53.0
NB067240726,2026-07-24 06:11:00+00:00,False,New York Knicks,Oklahoma City Thunder,TRICKSTER,ANSWER,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,45.0,56.0
NB068240726,2026-07-24 06:15:00+00:00,False,Boston Celtics,Oklahoma City Thunder,PULSE,ABYSS,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,55.0,45.0
NB069240726,2026-07-24 06:27:00+00:00,False,New York Knicks,Oklahoma City Thunder,RUTHLESS,DIMES,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,54.0,51.0
NB070240726,2026-07-24 06:31:00+00:00,False,Miami Heat,Brooklyn Nets,EXO,TD24,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,45.0,54.0
NB071240726,2026-07-24 06:35:00+00:00,False,Los Angeles Lakers,Oklahoma City Thunder,THUNDER,PROWLER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,60.0,50.0
NB072240726,2026-07-24 06:39:00+00:00,False,Dallas Mavericks,Orlando Magic,COMBO,ALLFATHER,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,50.0,46.0
NB073240726,2026-07-24 06:43:00+00:00,False,Charlotte Hornets,Orlando Magic,WOLVERINE,MARKSMAN,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,46.0,49.0
NB074240726,2026-07-24 06:47:00+00:00,False,Milwaukee Bucks,Cleveland Cavaliers,UNBREAKABLE,ORDER,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,58.0,53.0
NB075240726,2026-07-24 06:59:00+00:00,False,Oklahoma City Thunder,Boston Celtics,DIMES,HOLLOW,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,65.0,68.0
NB076240726,2026-07-24 07:03:00+00:00,False,Brooklyn Nets,Toronto Raptors,TD24,GALAXY,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,41.0,54.0
NB077240726,2026-07-24 07:07:00+00:00,False,Miami Heat,Toronto Raptors,PROWLER,SAINT JR,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,48.0,49.0
NB078240726,2026-07-24 07:11:00+00:00,False,Cleveland Cavaliers,Phoenix Suns,ALLFATHER,SONIC,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,40.0,57.0
NB079240726,2026-07-24 07:15:00+00:00,False,Los Angeles Lakers,Oklahoma City Thunder,MARKSMAN,ANSWER,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,55.0,57.0
NB080240726,2026-07-24 07:19:00+00:00,False,Los Angeles Lakers,Oklahoma City Thunder,ORDER,ABYSS,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,71.0,51.0
NB081240726,2026-07-24 07:31:00+00:00,False,New York Knicks,Los Angeles Lakers,RUTHLESS,CHIEF,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,67.0,62.0
NB082240726,2026-07-24 07:35:00+00:00,False,Miami Heat,Chicago Bulls,EXO,CARNAGE,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,68.0,62.0
NB083240726,2026-07-24 07:39:00+00:00,False,Los Angeles Lakers,Boston Celtics,THUNDER,SAINT JR,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,44.0,56.0
NB084240726,2026-07-24 07:43:00+00:00,False,Dallas Mavericks,Charlotte Hornets,COMBO,SPECTER,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,51.0,41.0
NB085240726,2026-07-24 07:47:00+00:00,False,Charlotte Hornets,Dallas Mavericks,WOLVERINE,TRICKSTER,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,49.0,46.0
NB086240726,2026-07-24 07:51:00+00:00,False,Milwaukee Bucks,Phoenix Suns,UNBREAKABLE,PULSE,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,53.0,48.0
NB087240726,2026-07-24 08:03:00+00:00,False,New York Knicks,Boston Celtics,RUTHLESS,HOLLOW,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,62.0,59.0
NB088240726,2026-07-24 08:07:00+00:00,False,Miami Heat,Toronto Raptors,EXO,GALAXY,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,49.0,41.0
NB089240726,2026-07-24 08:11:00+00:00,False,Chicago Bulls,Miami Heat,THUNDER,PROWLER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,65.0,56.0
NB090240726,2026-07-24 08:15:00+00:00,False,Milwaukee Bucks,Phoenix Suns,COMBO,SONIC,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,41.0,65.0
NB091240726,2026-07-24 08:19:00+00:00,False,Boston Celtics,Oklahoma City Thunder,WOLVERINE,ANSWER,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,60.0,59.0
NB092240726,2026-07-24 08:23:00+00:00,False,New York Knicks,Oklahoma City Thunder,UNBREAKABLE,ABYSS,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,63.0,43.0
NB093240726,2026-07-24 08:35:00+00:00,False,Oklahoma City Thunder,Los Angeles Lakers,DIMES,CHIEF,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,56.0,59.0
NB094240726,2026-07-24 08:39:00+00:00,False,Brooklyn Nets,Chicago Bulls,TD24,CARNAGE,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,56.0,48.0
NB095240726,2026-07-24 08:43:00+00:00,False,Oklahoma City Thunder,Boston Celtics,PROWLER,SAINT JR,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,41.0,51.0
NB096240726,2026-07-24 08:47:00+00:00,False,Orlando Magic,Charlotte Hornets,ALLFATHER,SPECTER,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,54.0,64.0
NB097240726,2026-07-24 08:51:00+00:00,False,Orlando Magic,Dallas Mavericks,MARKSMAN,TRICKSTER,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,39.0,48.0
NB098240726,2026-07-24 08:55:00+00:00,False,Cleveland Cavaliers,Phoenix Suns,ORDER,PULSE,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,57.0,64.0
NB099240726,2026-07-24 09:07:00+00:00,False,Boston Celtics,Los Angeles Lakers,HOLLOW,CHIEF,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,62.0,57.0
NB100240726,2026-07-24 09:11:00+00:00,False,Toronto Raptors,Chicago Bulls,GALAXY,CARNAGE,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,65.0,61.0
NB101240726,2026-07-24 09:15:00+00:00,False,Chicago Bulls,Toronto Raptors,THUNDER,SAINT JR,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,43.0,49.0
NB102240726,2026-07-24 09:19:00+00:00,False,Phoenix Suns,Memphis Grizzlies,SONIC,SPECTER,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,71.0,53.0
NB103240726,2026-07-24 09:23:00+00:00,False,Oklahoma City Thunder,New York Knicks,ANSWER,TRICKSTER,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,65.0,64.0
NB104240726,2026-07-24 09:27:00+00:00,False,Oklahoma City Thunder,Boston Celtics,ABYSS,PULSE,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,53.0,56.0
NB105240726,2026-07-24 09:39:00+00:00,False,Boston Celtics,Oklahoma City Thunder,HOLLOW,DIMES,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,49.0,53.0
NB106240726,2026-07-24 09:43:00+00:00,False,Toronto Raptors,Brooklyn Nets,GALAXY,TD24,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,46.0,42.0
NB107240726,2026-07-24 09:47:00+00:00,False,Boston Celtics,Oklahoma City Thunder,SAINT JR,PROWLER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,43.0,33.0
NB108240726,2026-07-24 09:51:00+00:00,False,Denver Nuggets,Orlando Magic,SONIC,ALLFATHER,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,53.0,43.0
NB109240726,2026-07-24 09:55:00+00:00,False,Denver Nuggets,Orlando Magic,ANSWER,MARKSMAN,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,55.0,70.0
NB110240726,2026-07-24 09:59:00+00:00,False,Memphis Grizzlies,Cleveland Cavaliers,ABYSS,ORDER,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,41.0,61.0
NB111240726,2026-07-24 10:11:00+00:00,False,Los Angeles Lakers,New York Knicks,CHIEF,RUTHLESS,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,54.0,69.0
NB112240726,2026-07-24 10:15:00+00:00,False,Chicago Bulls,Miami Heat,CARNAGE,EXO,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,73.0,77.0
NB113240726,2026-07-24 10:19:00+00:00,False,Miami Heat,Chicago Bulls,PROWLER,THUNDER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,50.0,53.0
NB114240726,2026-07-24 10:23:00+00:00,False,Memphis Grizzlies,Milwaukee Bucks,SPECTER,COMBO,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,77.0,44.0
NB115240726,2026-07-24 10:27:00+00:00,False,New York Knicks,Boston Celtics,TRICKSTER,WOLVERINE,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,54.0,52.0
NB116240726,2026-07-24 10:31:00+00:00,False,Boston Celtics,New York Knicks,PULSE,UNBREAKABLE,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,55.0,46.0
NB117240726,2026-07-24 10:43:00+00:00,False,Boston Celtics,New York Knicks,HOLLOW,RUTHLESS,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,66.0,68.0
NB118240726,2026-07-24 10:47:00+00:00,False,Toronto Raptors,Miami Heat,GALAXY,EXO,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,51.0,55.0
NB119240726,2026-07-24 10:51:00+00:00,False,Boston Celtics,Los Angeles Lakers,SAINT JR,THUNDER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,46.0,41.0
NB120240726,2026-07-24 10:55:00+00:00,False,Denver Nuggets,Dallas Mavericks,SONIC,COMBO,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,43.0,41.0
NB121240726,2026-07-24 10:59:00+00:00,False,Denver Nuggets,Charlotte Hornets,ANSWER,WOLVERINE,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,65.0,63.0
NB122240726,2026-07-24 11:03:00+00:00,False,Memphis Grizzlies,Milwaukee Bucks,ABYSS,UNBREAKABLE,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,67.0,53.0
NB123240726,2026-07-24 11:15:00+00:00,False,Los Angeles Lakers,Oklahoma City Thunder,CHIEF,DIMES,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,67.0,63.0
