externalId,startDate,participantAName,participantBName,diff_avg_pts_for,diff_win_rate,diff_form5,diff_form3,diff_form2,diff_net_rating,diff_fatigue,diff_elo,elo_expected_prob_a,h2h_shrunk_full,h2h_shrunk_last5,h2h_n_meetings,avg_pts_for_prev_a,avg_pts_for_prev_b,volatility_prev_a,volatility_prev_b,hours_since_last_a,hours_since_last_b,matches_last_3h_a,matches_last_3h_b,market_prob_a,odds_a,odds_b,target_win_a,target_total
NB144120626,2026-06-12 14:59:00+00:00,VISIONARY,GALAXY,4.625,-0.5,-0.6,-0.33333333333333337,-0.5,-3.875,0,-56.63847571836527,0.4192051264944981,0.2794700843296654,0.2794700843296654,2,52.875,48.25,7.079901129253148,6.7135257928623915,1.6,1.0666666666666667,2,2,,,,1,105.0
NB145120626,2026-06-12 15:03:00+00:00,COMBO,SHELL,-1.875,-0.625,-0.6000000000000001,-0.6666666666666667,-0.5,-5.875,0,-71.06538871356929,0.3991314785047999,0.26608765233653325,0.26608765233653325,2,54.5,56.375,11.04536101718726,6.13974173491268,1.6,1.0666666666666667,2,2,,,,0,103.0
NB146120626,2026-06-12 15:07:00+00:00,PROWLER,SONIC,-1.0,0.25,0.6,0.6666666666666667,0.5,3.0,0,31.87669596280284,0.5457459651109965,0.5304973100739977,0.5304973100739977,2,51.375,52.375,5.208166663999914,11.083288578498973,1.6,1.0666666666666667,2,2,,,,1,87.0
NB147120626,2026-06-12 15:11:00+00:00,ORDER,CHARM,-7.125,-0.625,-0.6,-0.6666666666666667,-0.5,-10.75,0,-83.59994153010803,0.3819593723804756,0.25463958158698374,0.25463958158698374,2,55.75,62.875,7.3824115301167,7.510706643566522,1.6,1.0666666666666667,2,2,,,,0,142.0
NB148120626,2026-06-12 15:31:00+00:00,HOLLOW,GALAXY,4.333333333333336,-0.2222222222222222,0.0,0.0,0.5,-1.3333333333333286,0,-20.48357015499596,0.4705558796219939,0.2688890740697108,0.2688890740697108,3,52.333333333333336,48.0,8.930285549745875,6.324555320336761,1.0666666666666667,0.5333333333333333,2,2,,,,1,83.0
NB149120626,2026-06-12 15:35:00+00:00,THUNDER,SHELL,-3.3333333333333357,-0.7777777777777777,-0.6000000000000001,-1.0,-1.0,-15.555555555555557,0,-124.14082604444116,0.3285805503073757,0.18776031446135755,0.18776031446135755,3,52.888888888888886,56.22222222222222,9.492687243932094,5.7614620058145345,1.0666666666666667,0.5333333333333333,2,2,,,,0,123.0
NB150120626,2026-06-12 15:39:00+00:00,PROTOTYPE,SONIC,1.8888888888888928,0.2222222222222222,0.0,0.3333333333333333,0.0,1.1111111111111143,0,21.009335095785215,0.5301980653042341,0.7315417516024194,0.7315417516024194,3,53.111111111111114,51.22222222222222,4.48454134902457,10.929064207170004,1.0666666666666667,0.5333333333333333,2,2,,,,1,90.0
NB151120626,2026-06-12 15:43:00+00:00,DOUBLEFOUR,CHARM,-2.2222222222222214,-0.5555555555555556,-0.6,-0.6666666666666667,-0.5,-9.111111111111107,0,-84.30953754487109,0.3809955630971951,0.21771175034125437,0.21771175034125437,3,62.22222222222222,64.44444444444444,11.903547557112729,8.45740963757685,1.0666666666666667,0.5333333333333333,2,2,,,,1,110.0
NB152120626,2026-06-12 16:03:00+00:00,HOLLOW,VISIONARY,-2.055555555555557,0.15555555555555556,0.20000000000000007,0.33333333333333337,0.5,-0.4111111111111114,1,17.39425996931641,0.5250114589465233,0.7285779765408705,0.7285779765408705,3,51.5,53.55555555555556,8.822320178577364,6.93020762876393,0.5333333333333333,1.0666666666666667,3,2,,,,0,114.0
NB153120626,2026-06-12 16:07:00+00:00,THUNDER,COMBO,-0.27777777777777857,-0.1222222222222222,-0.2,-0.3333333333333333,-0.5,-8.422222222222224,1,-43.5819308267171,0.4376074641148904,0.3929185509227945,0.3929185509227945,3,53.5,53.77777777777778,9.15605446321358,10.556725081408743,0.5333333333333333,1.0666666666666667,3,2,,,,0,156.0
NB154120626,2026-06-12 16:11:00+00:00,PROTOTYPE,PROWLER,1.9333333333333371,-0.07777777777777783,-0.4,-0.33333333333333337,0.0,-1.7666666666666657,1,-13.92727987077319,0.4799677617804045,0.41712443530308835,0.41712443530308835,3,52.6,50.666666666666664,4.526465385804789,5.315072906367324,0.5333333333333333,1.0666666666666667,3,2,,,,1,97.0
NB155120626,2026-06-12 16:15:00+00:00,DOUBLEFOUR,ORDER,4.822222222222223,0.16666666666666669,0.39999999999999997,0.3333333333333333,0.5,3.3555555555555614,1,24.083685326692148,0.5346038027521909,0.5912021730012519,0.5912021730012519,3,61.6,56.77777777777778,11.393955512561131,7.562700869692285,0.5333333333333333,1.0666666666666667,3,2,,,,0,138.0
NB156120626,2026-06-12 16:35:00+00:00,GALAXY,JD,2.2111111111111157,0.47777777777777775,0.6,0.3333333333333333,0.0,8.011111111111113,1,73.30949976796,0.6039625471632188,0.6308357412361251,0.6308357412361251,3,47.1,44.888888888888886,6.607235091591307,6.132789830991366,1.0666666666666667,2.1333333333333333,3,2,,,,0,101.0
NB157120626,2026-06-12 16:39:00+00:00,SHELL,SCORCH,-1.2222222222222214,0.12222222222222223,0.19999999999999996,0.33333333333333337,0.5,5.4666666666666615,1,35.879683618444915,0.551452237765021,0.6008298501514405,0.6008298501514405,3,57.0,58.22222222222222,5.962847939999439,7.693792591722528,1.0666666666666667,2.1333333333333333,3,2,,,,1,112.0
NB158120626,2026-06-12 16:43:00+00:00,SONIC,SPECTER,-1.1444444444444457,0.2888888888888889,0.0,0.3333333333333333,0.0,5.144444444444439,1,42.93678678631591,0.5614783451848778,0.7494161972485015,0.7494161972485015,3,50.3,51.44444444444444,10.70877106757717,7.986099033807293,1.0666666666666667,2.1333333333333333,3,2,,,,1,117.0
NB159120626,2026-06-12 16:47:00+00:00,CHARM,ABYSS,7.177777777777777,0.6777777777777778,0.4,0.3333333333333333,0.0,12.266666666666666,1,104.96216344804066,0.6466190749207958,0.7980680428118834,0.7980680428118834,3,63.4,56.22222222222222,8.630694577430537,6.796649501367894,1.0666666666666667,2.1333333333333333,3,2,,,,1,93.0
NB160120626,2026-06-12 17:07:00+00:00,VISIONARY,JD,8.5,0.2,0.6000000000000001,0.3333333333333333,0.5,7.5,0,52.314457159043286,0.5747226966148,0.7569843980656,0.7569843980656,3,54.1,45.6,6.756889488185784,6.203941399536983,1.0666666666666667,0.5333333333333333,2,2,,,,0,96.0
NB161120626,2026-06-12 17:11:00+00:00,COMBO,SCORCH,-0.7000000000000028,-0.39999999999999997,-0.19999999999999996,0.3333333333333333,0.0,1.1999999999999957,0,-35.63473893177047,0.4488965584430847,0.2565123191103341,0.2565123191103341,3,56.8,57.5,13.79855064852827,7.604823031033223,1.0666666666666667,0.5333333333333333,2,2,,,,1,132.0
NB162120626,2026-06-12 17:15:00+00:00,PROWLER,SPECTER,-1.5,0.6,0.8,0.6666666666666666,0.5,8.600000000000001,0,95.76979458538312,0.634436047462943,0.7911063128359673,0.7911063128359673,3,50.3,51.8,5.143496432929214,7.612854625930772,1.0666666666666667,0.5333333333333333,2,2,,,,0,103.0
NB163120626,2026-06-12 17:19:00+00:00,ORDER,ABYSS,3.6000000000000014,0.2,0.0,0.0,0.0,2.6999999999999957,0,29.29850219616469,0.5420642722392462,0.5954652984224263,0.5954652984224263,3,58.5,54.9,8.972179222463181,7.651434142985512,1.0666666666666667,0.5333333333333333,2,2,,,,1,106.0
NB183120626,2026-06-12 19:35:00+00:00,MYTH,SUPERIOR,-13.357142857142854,-0.3392857142857143,-0.39999999999999997,0.0,0.5,-10.57142857142857,0,-55.19613991272831,0.4212279611070947,0.4212279611070947,0.4212279611070947,0,48.5,61.857142857142854,5.656854249492381,6.094494002200442,1.0666666666666667,1.6,1,1,,,,1,124.0
NB242120626,2026-06-12 21:39:00+00:00,SAINT JR,ARCHITECT,-2.799999999999997,-0.4,-0.4,-0.3333333333333333,-0.5,-8.0,1,-38.933815927673095,0.4442030972969725,0.39668748416969857,0.39668748416969857,3,56.0,58.8,6.123724356957945,6.418722614352484,0.5333333333333333,1.0666666666666667,4,3,,,,0,90.0
NB243120626,2026-06-12 21:51:00+00:00,ADMIRAL,LEGACY,3.163636363636364,0.9090909090909091,1.0,1.0,1.0,11.218181818181819,1,104.58718553133347,0.6461256849641109,0.7977861056937776,0.7977861056937776,3,53.8,50.63636363636363,4.32434966208793,8.213071621174715,0.5333333333333333,1.0666666666666667,4,3,,,,0,102.0
NB244120626,2026-06-12 22:11:00+00:00,ARCHITECT,HORROR,-1.2727272727272734,0.28787878787878796,0.4,0.6666666666666667,1.0,4.272727272727273,0,30.03426237011149,0.5431154333134438,0.6954102888756292,0.6954102888756292,2,57.0,58.27272727272727,7.238784428341543,8.343751064010828,0.5333333333333333,1.0666666666666667,3,3,,,,1,132.0
NB213120626,2026-06-12 22:15:00+00:00,SUPERIOR,MYTH,9.700000000000003,0.19999999999999996,-0.19999999999999996,0.0,0.0,8.300000000000004,1,46.04697946420743,0.5658816393404312,0.452705311472345,0.452705311472345,1,60.6,50.9,6.186005711819758,7.563802688536442,1.0666666666666667,2.1333333333333333,3,2,,,,0,115.0
NB216120626,2026-06-12 22:27:00+00:00,RAPTOR,DOMAIN,3.5999999999999943,0.4,0.4,0.3333333333333333,0.0,4.199999999999996,-1,28.593380390440643,0.5410565317327672,0.6940376878218449,0.6940376878218449,2,54.8,51.2,5.263078946776306,2.588435821108957,1.0666666666666667,0.5333333333333333,3,4,,,,1,109.0
NB217120626,2026-06-12 22:31:00+00:00,VANDAL,ARACHNE,-5.200000000000003,0.0,0.0,0.3333333333333333,0.5,1.2000000000000028,0,2.2802814240553744,0.5032815416416275,0.5021876944277517,0.5021876944277517,2,45.8,51.0,4.08656334834051,5.8309518948453,1.0666666666666667,0.5333333333333333,3,3,,,,0,113.0
NB246120626,2026-06-12 22:43:00+00:00,SAINT JR,HORROR,-4.666666666666671,-0.16666666666666669,0.2,0.3333333333333333,0.5,-3.083333333333343,0,-13.255386733604382,0.48093321524786,0.48728881016524,0.48728881016524,2,53.666666666666664,58.333333333333336,7.916228058025278,7.958224257542215,1.0666666666666667,0.5333333333333333,3,3,,,,1,105.0
NB219120626,2026-06-12 22:47:00+00:00,GRAVITY,MYTH,0.6545454545454561,-0.1454545454545454,-0.4,-0.6666666666666667,-0.5,0.7818181818181813,1,-4.250189700519968,0.4938837904335142,0.3951070323468114,0.3951070323468114,1,52.2,51.54545454545455,10.183319694480772,7.488172492185745,1.0666666666666667,0.5333333333333333,3,2,,,,0,102.0
NB247120626,2026-06-12 22:55:00+00:00,ADMIRAL,STRIKE,6.233333333333334,0.43333333333333335,0.4,0.3333333333333333,0.5,4.333333333333336,0,34.73809966993622,0.5498262193759871,0.6998841462506581,0.6998841462506581,2,52.833333333333336,46.6,4.535048695071163,3.5777087639996643,1.0666666666666667,0.5333333333333333,3,3,,,,1,71.0
NB222120626,2026-06-12 22:59:00+00:00,DOMAIN,JUGGERNAUT,1.6666666666666643,0.0,-0.2,-0.3333333333333333,0.0,2.8333333333333286,1,8.896622375274774,0.512800471175369,0.5787431263859251,0.5787431263859251,3,51.666666666666664,50.0,2.5819888974716103,3.224903099319419,0.5333333333333333,1.0666666666666667,4,3,,,,0,104.0
NB224120626,2026-06-12 23:15:00+00:00,SAINT JR,ARCHITECT,-5.714285714285715,-0.42857142857142855,-0.4,-0.33333333333333337,-0.5,-9.285714285714285,1,-58.99130688764512,0.4159111976891669,0.3329555988445835,0.3329555988445835,4,53.57142857142857,59.285714285714285,7.230886134196436,8.957571949925674,0.5333333333333333,1.0666666666666667,4,3,,,,1,93.0
NB227120626,2026-06-12 23:27:00+00:00,ADMIRAL,LEGACY,-0.2747252747252773,0.6263736263736264,0.4,0.0,-0.5,7.450549450549445,1,79.56433338339252,0.6125417779220733,0.6812708889610366,0.6812708889610366,4,50.57142857142857,50.84615384615385,7.276838664721167,7.559168316754538,0.5333333333333333,1.0666666666666667,4,3,,,,1,105.0
NB228120626,2026-06-12 23:31:00+00:00,RAPTOR,JUGGERNAUT,3.9761904761904816,0.4047619047619048,0.20000000000000007,0.0,0.0,5.0714285714285765,0,38.51897175264708,0.5552072503126857,0.602975571607249,0.602975571607249,3,54.833333333333336,50.857142857142854,4.708148963941844,3.7161167647860327,1.0666666666666667,0.5333333333333333,3,3,,,,0,116.0
NB229120626,2026-06-12 23:35:00+00:00,ARACHNE,VANDAL,4.5,0.16666666666666663,0.19999999999999996,0.0,0.5,-0.6666666666666643,0,9.798475575343671,0.5140974025256358,0.5794842300146491,0.5794842300146491,3,52.0,47.5,5.761944116355173,5.540758070878027,1.0666666666666667,1.0666666666666667,3,3,,,,1,115.0
NB230120626,2026-06-12 23:47:00+00:00,ARCHITECT,HORROR,-0.8461538461538467,0.28846153846153844,0.6000000000000001,0.6666666666666666,0.5,4.567307692307693,0,45.33048685969379,0.5648681514212642,0.7513532293835795,0.7513532293835795,3,57.0,57.84615384615385,10.515294982615968,7.8192727053752025,0.5333333333333333,1.0666666666666667,3,3,,,,1,146.0
NB231120626,2026-06-12 23:51:00+00:00,CYPHER,MYTH,1.1166666666666671,0.016666666666666607,-0.20000000000000007,-0.6666666666666667,-0.5,6.350000000000001,0,9.889151822732629,0.5142277914374069,0.6113822331499256,0.6113822331499256,1,53.2,52.083333333333336,4.658325879540846,7.378818990663052,0.5333333333333333,1.0666666666666667,2,2,,,,1,84.0
NB232120626,2026-06-12 23:55:00+00:00,PATIENCE,NIGHTHAWK,-7.399999999999999,-0.19999999999999996,-0.19999999999999996,-0.3333333333333333,-0.5,-3.799999999999997,0,-20.307252711472074,0.4708087484253441,0.3766469987402753,0.3766469987402753,1,49.4,56.8,13.258959235173778,2.5884358211089573,0.5333333333333333,1.0666666666666667,2,2,,,,0,118.0
NB233120626,2026-06-12 23:59:00+00:00,LEGACY,STRIKE,6.285714285714285,-0.11904761904761904,0.2,0.6666666666666666,0.5,-2.9285714285714306,0,-39.9171831325566,0.4428059866161448,0.3958891352092256,0.3958891352092256,3,50.785714285714285,44.5,7.266133999363299,6.058052492344384,0.5333333333333333,1.0666666666666667,3,3,,,,0,87.0
NB001130626,2026-06-13 00:03:00+00:00,RAPTOR,DOMAIN,4.0,0.4285714285714286,0.39999999999999997,0.0,0.5,4.142857142857139,0,42.93121087658392,0.5614704421054942,0.7494116812031396,0.7494116812031396,3,55.142857142857146,51.142857142857146,4.375255094603872,2.734262327610589,0.5333333333333333,1.0666666666666667,3,3,,,,0,105.0
NB002130626,2026-06-13 00:07:00+00:00,ARACHNE,CONQUEST,8.42857142857143,0.380952380952381,0.19999999999999996,0.6666666666666667,1.0,4.333333333333336,1,39.46022317931238,0.556544902551048,0.6037399443148846,0.6037399443148846,3,53.42857142857143,45.0,6.477065767180456,7.64198926981712,0.5333333333333333,2.1333333333333333,3,2,,,,1,119.0
NB063130626,2026-06-13 00:19:00+00:00,SAINT JR,HORROR,-4.839285714285715,0.07142857142857145,0.6,0.6666666666666666,1.0,0.6428571428571388,0,23.805968194835486,0.5342060280345623,0.5909748731626071,0.5909748731626071,3,53.375,58.214285714285715,6.717514421272201,7.637746057258308,1.0666666666666667,0.5333333333333333,3,3,,,,1,128.0
NB004130626,2026-06-13 00:23:00+00:00,SUPERIOR,GRAVITY,7.916666666666664,0.25000000000000006,0.2,0.0,-0.5,6.666666666666664,0,34.59582786632973,0.5496234987793496,0.5330823325195664,0.5330823325195664,2,58.75,50.833333333333336,7.759158811014595,9.703951085339758,1.0666666666666667,1.6,2,2,,,,0,84.0
NB005130626,2026-06-13 00:27:00+00:00,TRINITY,INVINCIBLE,5.0909090909090935,0.303030303030303,0.6000000000000001,0.6666666666666667,0.5,1.5454545454545467,0,32.184676290729385,0.5461854385852817,0.5307902923901878,0.5307902923901878,2,56.0,50.90909090909091,5.796550698475774,6.920325793697077,1.0666666666666667,1.6,2,2,,,,0,93.0
NB064130626,2026-06-13 00:31:00+00:00,ADMIRAL,STRIKE,6.553571428571431,0.44642857142857145,0.4,0.3333333333333333,0.5,4.25,0,46.51205490330153,0.5665392002795604,0.7523081144454631,0.7523081144454631,3,51.125,44.57142857142857,6.916594950861709,5.533448076836686,1.0666666666666667,0.5333333333333333,3,3,,,,0,102.0
NB007130626,2026-06-13 00:35:00+00:00,RAPTOR,JUGGERNAUT,2.75,0.125,-0.4,-0.3333333333333333,-1.0,3.125,0,18.29578020832264,0.5263054335470772,0.5131527167735386,0.5131527167735386,4,54.625,51.875,4.307385683749649,4.4860896112315904,0.5333333333333333,1.0666666666666667,3,3,,,,1,99.0
NB008130626,2026-06-13 00:39:00+00:00,VANDAL,CONQUEST,1.7142857142857153,0.14285714285714285,0.0,0.3333333333333333,0.0,3.0,0,18.002951590724933,0.5258851671890392,0.5862200955365938,0.5862200955365938,3,48.285714285714285,46.57142857142857,5.468524655221178,8.121107126025425,1.0666666666666667,0.5333333333333333,2,2,,,,0,111.0
NB009130626,2026-06-13 00:51:00+00:00,HORROR,ARCHITECT,-1.3555555555555543,-0.37777777777777777,-0.8,-0.6666666666666666,-0.5,-7.755555555555553,1,-74.40144645526016,0.394534939765318,0.197267469882659,0.197267469882659,4,58.53333333333333,59.888888888888886,7.462924232178569,13.109580889986953,0.5333333333333333,1.0666666666666667,4,3,,,,0,126.0
NB010130626,2026-06-13 00:55:00+00:00,MYTH,CYPHER,-1.974358974358971,-0.1282051282051282,0.20000000000000007,0.0,-0.5,-9.346153846153847,1,-34.28390733344281,0.4508210088896537,0.3005473392597691,0.3005473392597691,2,50.69230769230769,52.666666666666664,8.663954210642077,4.366539438350085,1.0666666666666667,1.0666666666666667,3,2,,,,1,97.0
NB011130626,2026-06-13 00:59:00+00:00,NIGHTHAWK,PATIENCE,6.833333333333336,0.3333333333333333,0.19999999999999996,0.6666666666666666,1.0,4.5,1,33.73809588706149,0.5484009847418185,0.698933989827879,0.698933989827879,2,57.5,50.666666666666664,2.8809720581775875,12.258330500792784,1.0666666666666667,1.0666666666666667,3,2,,,,0,95.0
NB012130626,2026-06-13 01:03:00+00:00,STRIKE,LEGACY,-4.325000000000003,0.3,0.0,0.3333333333333333,1.0,4.399999999999999,1,61.82991788322988,0.588052815518074,0.669026407759037,0.669026407759037,4,45.875,50.2,6.311836952447815,7.360124222554166,0.5333333333333333,1.0666666666666667,4,3,,,,0,101.0
NB013130626,2026-06-13 01:07:00+00:00,DOMAIN,JUGGERNAUT,0.38888888888888573,-0.06944444444444442,-0.19999999999999996,-0.3333333333333333,0.0,1.125,0,-1.1725096758341351,0.4983126293426927,0.49915631467134636,0.49915631467134636,4,51.5,51.111111111111114,2.7255405754769875,4.781329429260351,1.0666666666666667,0.5333333333333333,3,3,,,,0,105.0
NB014130626,2026-06-13 01:11:00+00:00,VANDAL,ARACHNE,-6.375,-0.375,-0.4,-1.0,-1.0,-4.5,0,-50.72415462117647,0.4275163346043665,0.3387581673021832,0.3387581673021832,4,48.25,54.625,5.063877678504601,6.88554386273984,0.5333333333333333,1.0666666666666667,3,3,,,,1,103.0
NB065130626,2026-06-13 01:23:00+00:00,ARCHITECT,SAINT JR,6.333333333333336,0.24444444444444446,0.0,-0.33333333333333337,0.0,7.722222222222221,0,49.32290093503934,0.5705083342290407,0.5868925929906847,0.5868925929906847,5,61.0,54.666666666666664,12.849556844930921,7.3824115301167,0.5333333333333333,1.0666666666666667,3,3,,,,1,103.0
NB016130626,2026-06-13 01:27:00+00:00,CYPHER,GRAVITY,2.0,0.14285714285714285,0.0,0.0,0.0,8.285714285714285,1,35.456333623733826,0.5508493643987552,0.5338995762658368,0.5338995762658368,2,51.857142857142854,49.857142857142854,4.525062483125563,9.227288721117224,0.5333333333333333,1.0666666666666667,3,2,,,,1,82.0
NB017130626,2026-06-13 01:31:00+00:00,PATIENCE,INVINCIBLE,0.6785714285714306,0.011904761904761862,0.0,-0.3333333333333333,0.0,1.7142857142857153,1,10.282643561433588,0.5147935945648606,0.5098623963765737,0.5098623963765737,2,51.42857142857143,50.75,11.370387604902232,6.621246792780728,0.5333333333333333,1.0666666666666667,3,2,,,,1,96.0
NB066130626,2026-06-13 01:35:00+00:00,LEGACY,ADMIRAL,-0.2916666666666643,-0.5277777777777778,0.0,-0.3333333333333333,0.0,-5.763888888888886,0,-76.93980534730872,0.3910499074529761,0.2849110699791005,0.2849110699791005,5,50.375,50.666666666666664,7.1449282711585,6.614378277661475,0.5333333333333333,1.0666666666666667,3,3,,,,1,94.0
NB019130626,2026-06-13 01:39:00+00:00,JUGGERNAUT,RAPTOR,-2.8555555555555543,-0.16666666666666663,0.19999999999999996,0.3333333333333333,0.0,-3.677777777777777,1,-27.459895664949272,0.460564113752843,0.42691738389015244,0.42691738389015244,5,51.7,54.55555555555556,4.877385456255112,4.034572812303401,0.5333333333333333,1.0666666666666667,4,3,,,,0,114.0
NB020130626,2026-06-13 01:43:00+00:00,ARACHNE,CONQUEST,4.819444444444443,0.29166666666666663,0.4,0.3333333333333333,0.0,1.4166666666666643,1,28.81598503703526,0.5413747087844012,0.6456873543922006,0.6456873543922006,4,53.44444444444444,48.625,7.350359023733315,9.500939803138273,0.5333333333333333,1.0666666666666667,3,2,,,,0,108.0
NB021130626,2026-06-13 01:55:00+00:00,HORROR,SAINT JR,4.112499999999997,-0.125,-0.6,-0.6666666666666666,-0.5,-1.625,0,-39.61477327852617,0.4432355375760567,0.34661776878802836,0.34661776878802836,4,58.3125,54.2,7.263780007681951,7.114929530376406,1.0666666666666667,0.5333333333333333,3,3,,,,0,103.0
NB022130626,2026-06-13 01:59:00+00:00,MYTH,SUPERIOR,-6.664835164835161,0.03296703296703296,0.4,0.6666666666666666,0.5,-4.27472527472527,0,-4.249786384674053,0.4938843707648324,0.6625895805098883,0.6625895805098883,2,50.642857142857146,57.30769230769231,8.32611408906795,9.068118285000983,1.0666666666666667,1.6,2,2,,,,0,102.0
NB023130626,2026-06-13 02:03:00+00:00,NIGHTHAWK,TRINITY,0.5714285714285694,0.0,0.0,0.0,0.0,0.4285714285714235,0,1.0867831951350126,0.5015640016392999,0.33437600109286664,0.33437600109286664,2,54.857142857142854,54.285714285714285,7.470577207252717,6.969320524371695,1.0666666666666667,1.6,2,2,,,,0,107.0
NB024130626,2026-06-13 02:07:00+00:00,STRIKE,ADMIRAL,-3.688888888888883,-0.25555555555555554,0.0,0.3333333333333333,0.5,-1.2666666666666586,0,-20.844787232209452,0.4700378810521863,0.3600189405260932,0.3600189405260932,4,46.111111111111114,49.8,5.946520924970424,6.811754546370559,1.0666666666666667,0.5333333333333333,3,3,,,,1,100.0
NB025130626,2026-06-13 02:11:00+00:00,DOMAIN,RAPTOR,-3.7888888888888843,-0.36666666666666664,-0.19999999999999996,-0.3333333333333333,-0.5,-4.477777777777767,-2,-54.49688746771221,0.4222095995632446,0.33610479978162233,0.33610479978162233,4,51.111111111111114,54.9,2.803767306876787,3.956710193526379,1.0666666666666667,0.5333333333333333,2,4,,,,0,98.0
NB026130626,2026-06-13 02:15:00+00:00,CONQUEST,VANDAL,0.44444444444444287,0.0,0.0,0.3333333333333333,0.5,0.6666666666666643,0,6.080473658721758,0.508749611728678,0.504374805864339,0.504374805864339,4,49.888888888888886,49.44444444444444,9.66235536042383,5.9395098937351545,0.5333333333333333,1.0666666666666667,3,3,,,,1,103.0
NB028130626,2026-06-13 02:31:00+00:00,MYTH,GRAVITY,1.8333333333333357,0.15833333333333333,0.19999999999999996,0.0,0.0,0.31666666666667,1,10.577668838685211,0.5152177876347486,0.6768118584231657,0.6768118584231657,2,50.333333333333336,48.5,8.112306935115548,9.365590516047867,0.5333333333333333,1.0666666666666667,3,2,,,,0,97.0
NB029130626,2026-06-13 02:35:00+00:00,NIGHTHAWK,INVINCIBLE,4.653846153846153,0.11538461538461536,0.0,0.0,-0.5,1.6826923076923066,1,22.424506441729815,0.532226721430478,0.6881511476203187,0.6881511476203187,2,54.5,49.84615384615385,6.989788470128609,7.127951480453013,0.5333333333333333,1.0666666666666667,3,2,,,,1,107.0
NB068130626,2026-06-13 02:39:00+00:00,STRIKE,LEGACY,-3.770588235294113,0.20588235294117646,0.0,0.0,-0.5,2.817647058823532,1,37.772262036081656,0.5541454991844872,0.5796202218597721,0.5796202218597721,5,46.7,50.470588235294116,5.9076221950967716,6.929264454641123,0.5333333333333333,1.0666666666666667,4,3,,,,1,79.0
NB031130626,2026-06-13 02:43:00+00:00,DOMAIN,JUGGERNAUT,-1.490909090909092,-0.15454545454545454,-0.39999999999999997,0.0,-0.5,-1.1999999999999957,0,-23.26469426520407,0.4665693641040901,0.42958638404626226,0.42958638404626226,5,50.6,52.09090909090909,3.098386676965934,4.805300104146368,0.5333333333333333,1.0666666666666667,3,3,,,,0,113.0
NB032130626,2026-06-13 02:47:00+00:00,CONQUEST,ARACHNE,-2.299999999999997,-0.09999999999999998,0.0,0.6666666666666667,1.0,2.3000000000000043,1,6.615341408397171,0.509519091247387,0.44867515166550537,0.44867515166550537,5,50.6,52.9,9.383200117467625,7.140650452787119,0.5333333333333333,1.0666666666666667,4,3,,,,1,152.0
NB033130626,2026-06-13 02:59:00+00:00,ARCHITECT,SAINT JR,5.81818181818182,0.2727272727272728,0.0,0.33333333333333337,0.5,6.545454545454547,-1,50.11524796639992,0.5716255767821354,0.6286502307128542,0.5873891452365047,6,60.27272727272727,54.45454545454545,12.426511248865541,6.802405991465613,1.6,1.0666666666666667,2,3,,,,0,103.0
NB034130626,2026-06-13 03:03:00+00:00,CYPHER,SUPERIOR,-6.464285714285715,0.0535714285714286,0.19999999999999996,0.3333333333333333,0.0,2.5714285714285694,0,12.45054368948604,0.5179101067052446,0.5119400711368297,0.5119400711368297,2,50.75,57.214285714285715,5.230405611149375,8.719373402227507,1.6,1.0666666666666667,2,2,,,,1,95.0
NB035130626,2026-06-13 03:07:00+00:00,PATIENCE,TRINITY,-2.25,-0.125,-0.4,0.0,0.5,3.125,0,1.9434144596111764,0.5027967690589557,0.5018645127059704,0.5018645127059704,2,52.125,54.375,10.709641850754327,6.457277179386723,1.6,1.0666666666666667,2,2,,,,1,106.0
NB036130626,2026-06-13 03:11:00+00:00,LEGACY,ADMIRAL,-0.025252525252518865,-0.35858585858585856,0.0,0.6666666666666666,0.5,-3.5909090909090864,0,-52.5970929887942,0.4248796903837049,0.36995187615348196,0.4110576401705355,6,49.611111111111114,49.63636363636363,7.647674686110488,6.4849476061526845,0.5333333333333333,1.0666666666666667,3,3,,,,0,119.0
NB037130626,2026-06-13 03:15:00+00:00,RAPTOR,DOMAIN,3.5454545454545396,0.4545454545454546,0.39999999999999997,1.0,1.0,5.090909090909086,0,74.65820222198022,0.6058180667244323,0.7136969185441921,0.7136969185441921,5,54.63636363636363,51.09090909090909,3.854159500402838,3.360194799547951,1.0666666666666667,0.5333333333333333,3,3,,,,0,90.0
NB038130626,2026-06-13 03:19:00+00:00,ARACHNE,VANDAL,5.627272727272725,0.1454545454545454,0.2,-0.3333333333333333,-0.5,0.009090909090907928,0,12.643537296327397,0.5181874849190151,0.5636388821862289,0.5636388821862289,5,54.72727272727273,49.1,9.089454429072287,5.704773829385741,0.5333333333333333,1.0666666666666667,3,3,,,,0,109.0
NB069130626,2026-06-13 03:31:00+00:00,HORROR,SAINT JR,2.9215686274509807,-0.2303921568627451,-0.8,-0.6666666666666666,-1.0,-4.063725490196077,-1,-71.7255582110979,0.3982204339456505,0.28809797064251136,0.28809797064251136,5,57.588235294117645,54.666666666666664,7.640834570986108,6.527331813693908,1.6,0.5333333333333333,2,3,,,,1,104.0
